session,rb,mb,rpm,map,actual,frames,visits,S,residual,first_ts,distance,sources,sign,spread,maturity,nearest_scaled_distance,n_sources,positive,negative,sign_posterior,mad_ms,predicted_residual,support_cells,S_carry,predicted,error,abs_error,true_residual,score,class
session_2026-08-09_20-33-16_2e14d32b,29,24,2960,0.619,6.58944,1,1,1.03497009485,0.447671923204,1.7863186509e+12,0.729985284854,1,0.339530545263,0.0811517630462,0.85,0.793386290249,5,3,2,0.669765272631,0.627858564872,0.207396797035,20,1.0249290281,6.28957870463,-0.299861295369,0.299861295369,0.507258092405,0.334754685586,WAIT
session_2026-08-09_20-33-16_2e14d32b,30,32,3004,0.825,10.23744,1,1,1.03497009485,-0.513180767821,1.78631870374e+12,0.589320723049,1,0.339530545263,0.232952638277,0.55,1.02838195455,5,3,2,0.669765272631,0.364230028819,0.0745945827251,10,1.0249290281,10.7209150416,0.483475041568,0.483475041568,-0.408880458843,0.412369719459,WAIT
session_2026-08-09_20-33-16_2e14d32b,31,29,3153,0.747,9.344,1,1,1.03497009485,0.0582632093134,1.78631870464e+12,0.881731178639,0.5,0.848826363157,0.763626677203,1,0.50173310745,2,2,0,0.924413181578,0.0674190629112,0.582057358675,8,1.0249290281,9.77770584309,0.433705843088,0.433705843088,0.148351515587,0.785934921983,PROVISIONAL
session_2026-08-09_20-33-16_2e14d32b,31,30,3110,0.756,10.07616,1,1,1.03497009485,0.784168439271,1.7863186982e+12,0.790070038947,0.5,0.848826363157,0.953988825059,1,0.686489155858,2,2,0,0.924413181578,0.0117758303443,0.561473531927,8,1.0249290281,9.76331610389,-0.312843896109,0.312843896109,0.874317428036,0.824506853901,PROVISIONAL
session_2026-08-09_20-33-16_2e14d32b,33,27,3329,0.698,9.16992,1,1,1.03497009485,0.109493168549,1.78631870128e+12,0.961557042741,0.5,0.848826363157,0.223478855299,1,0.280004960274,2,2,0,0.924413181578,0.374609619142,0.687299628017,8,1.0249290281,9.65982406402,0.489904064024,0.489904064024,0.197395563993,0.560136230848,WAIT
session_2026-08-09_20-33-16_2e14d32b,33,30,3311,0.756,9.5872,1,1,1.03497009485,-0.945661090995,1.7863187055e+12,0.6693896922,0.5,0.848826363157,0.304270471295,1,0.895978670381,2,2,0,0.924413181578,0.297459566231,0.587998287155,8,1.0249290281,11.0186717287,1.43147172872,1.43147172872,-0.843473441561,0.580918482284,WAIT
session_2026-08-12_11-44-08_5f1af7df,8,11,833,0.286,3.0336,207,16,1.01477866147,-0.0318849844225,1.78654596548e+12,0.986172874036,1,0.560157893953,0.753438109577,1,0.166874869954,15,6,9,0.780078946977,0.0707771003865,-0.00619685851177,79,1.03497009485,3.12028323565,0.0866832356465,0.0866832356465,-0.0928800941583,0.780001775936,PROVISIONAL
session_2026-08-12_11-44-08_5f1af7df,8,12,835,0.315,3.28448,289,31,1.01477866147,-0.0617246183605,1.78654595813e+12,0.998950204199,1,0.560157893953,0.834367858426,1,0.0458333333333,15,6,9,0.780078946977,0.0452702241549,-0.0208157572907,98,1.03497009485,3.39196955513,0.10748955513,0.10748955513,-0.128305312421,0.80455228091,PROVISIONAL
session_2026-08-12_11-44-08_5f1af7df,8,13,836,0.335,3.53536,826,72,1.01477866147,-0.00873512048244,1.78654594855e+12,0.993217549793,1,0.202610302068,0.719714919065,1,0.116666666667,15,7,8,0.601305151034,0.0822250227806,-0.0029942858411,106,1.03497009485,3.61161903058,0.0762590305831,0.0762590305831,-0.0792533164242,0.576328077004,WAIT
session_2026-08-12_11-44-08_5f1af7df,8,14,861,0.374,3.9552,572,92,1.01477866147,-0.0193425274859,1.78654594549e+12,0.999965278381,1,0.202610302068,0.613705345973,1,0.00833333333333,15,7,8,0.601305151034,0.122060089643,-0.0147945473765,113,1.03497009485,4.03883095029,0.0836309502905,0.0836309502905,-0.098425497667,0.551211480615,WAIT
session_2026-08-12_11-44-08_5f1af7df,8,15,868,0.384,4.16,679,85,1.01477866147,0.0725818924416,1.78654594493e+12,0.999965278381,1,0.560157893953,0.687045306051,1,0.00833333333333,15,6,9,0.780078946977,0.0938387603154,-0.0463138158108,118,1.03497009485,4.12243318987,-0.0375668101259,0.0375668101259,-0.00874700568493,0.76122131794,PROVISIONAL
session_2026-08-12_11-44-08_5f1af7df,8,16,872,0.413,4.41728,204,38,1.01477866147,0.0256252661398,1.78654592151e+12,0.999965278381,1,0.80479571998,0.669534220944,1,0.00833333333333,15,5,10,0.90239785999,0.100293250244,-0.0410972099314,120,1.03497009485,4.43793993284,0.0206599328379,0.0206599328379,-0.0617571427693,0.838053385867,PROVISIONAL
session_2026-08-12_11-44-08_5f1af7df,8,17,871,0.433,4.6784,64,10,1.01477866147,0.0816354441285,1.78654590124e+12,1,1,0.983082500024,0.679458388977,1,0,15,3,12,0.991541250012,0.0966148212437,-0.0280192133934,120,1.03497009485,4.6602088988,-0.0181911012038,0.0181911012038,-0.00982811218959,0.891106025058,PROVISIONAL
session_2026-08-12_11-44-08_5f1af7df,8,18,875,0.452,4.81792,43,6,1.01477866147,0.0144838322529,1.78654590098e+12,0.999965278381,1,0.932939343137,0.644247495594,1,0.00833333333333,15,4,11,0.966469671568,0.109918079194,-0.0369178832277,122,1.03497009485,4.86209406377,0.0441740637679,0.0441740637679,-0.0810919469956,0.864625766148,PROVISIONAL
session_2026-08-12_11-44-08_5f1af7df,8,19,885,0.482,5.17376,2,2,1.01477866147,0.0277557835969,1.78654891754e+12,0.999965278381,1,0.932939343137,0.692404411947,1,0.00833333333333,15,4,11,0.966469671568,0.0918962709343,-0.127763276893,118,1.03497009485,5.12063292429,-0.0531270757059,0.0531270757059,-0.074636201187,0.882618559937,PROVISIONAL
session_2026-08-12_11-44-08_5f1af7df,8,20,877,0.521,5.1072,5,3,1.01477866147,-0.457797547309,1.78654589877e+12,0.999921878052,1,0.932939343137,0.534196225654,1,0.0125,15,4,11,0.966469671568,0.156748010937,-0.0592829539226,116,1.03497009485,5.61644344634,0.509243446342,0.509243446342,-0.568526400264,0.819562491267,PROVISIONAL
session_2026-08-12_11-44-08_5f1af7df,8,21,873,0.531,5.04832,8,2,1.01477866147,-0.621674664292,1.78654589766e+12,0.999444598737,1,0.932939343137,0.425297113076,1,0.0333333333333,15,4,11,0.966469671568,0.213741816179,-0.10664122827,109,1.03497009485,5.67617145617,0.627851456174,0.627851456174,-0.734492684444,0.767828705726,PROVISIONAL
session_2026-08-12_11-44-08_5f1af7df,9,14,947,0.354,4.0448,2,1,1.01477866147,0.199750853734,1.78654855511e+12,0.978940198857,1,0.932939343137,0.587184505685,1,0.206323640052,15,4,11,0.966469671568,0.133104047201,-0.0797550437613,116,1.03497009485,3.84180049409,-0.202999505911,0.202999505911,0.123244462149,0.839463342413,PROVISIONAL
session_2026-08-12_11-44-08_5f1af7df,9,16,901,0.403,4.73344,1,1,1.01477866147,0.404551037531,1.78654779425e+12,0.999783009657,1,0.932939343137,0.674792326933,1,0.0208333333333,15,4,11,0.966469671568,0.0983375748129,-0.110669524802,121,1.03497009485,4.30435297237,-0.429087027626,0.429087027626,0.318417502824,0.876122212777,PROVISIONAL
session_2026-08-12_17-30-32_5f1af7df,8,11,876,0.296,3.17824,14,2,1.02333597501,-0.0509421428398,1.78656913218e+12,0.999965278381,1,0.932939343137,0.792803745796,1,0.00833333333333,15,4,11,0.966469671568,0.0580448928025,-0.0478795469462,84,1.01477866147,3.15429961279,-0.0239403872149,0.0239403872149,-0.0239391597313,0.917433790714,TRUST
session_2026-08-12_17-30-32_5f1af7df,8,12,885,0.305,3.16416,8,1,1.02333597501,-0.162863362123,1.78656913056e+12,0.999783009657,1,0.932939343137,0.826173078974,1,0.0208333333333,15,4,11,0.966469671568,0.0477377471754,-0.0415667440528,92,1.01477866147,3.25763546966,0.0934754696573,0.0934754696573,-0.13504221371,0.928280516622,TRUST
session_2026-08-12_17-30-32_5f1af7df,8,13,874,0.345,3.6032,12,5,1.02333597501,-0.124241143986,1.78656683998e+12,0.994149127855,1,0.80479571998,0.744356610652,1,0.108333333333,15,5,10,0.90239785999,0.0738087608979,-0.0420821205843,111,1.01477866147,3.65418951181,0.0509895118053,0.0509895118053,-0.0930716323897,0.863087830379,PROVISIONAL
session_2026-08-12_17-30-32_5f1af7df,8,14,867,0.374,4.01792,214,36,1.02333597501,0.000622763117391,1.78656669082e+12,1,1,0.202610302068,0.64048927912,1,0,15,7,8,0.601305151034,0.111380724021,-0.0156443104075,114,1.01477866147,3.96805958778,-0.0498604122189,0.0498604122189,0.0342161018114,0.557983000846,WAIT
session_2026-08-12_17-30-32_5f1af7df,8,15,870,0.384,4.18816,803,66,1.02333597501,0.0631855227712,1.78656668659e+12,0.999991319482,1,0.202610302068,0.676981263083,1,0.00416666666667,15,7,8,0.601305151034,0.0975279207112,-0.0438312109442,121,1.01477866147,4.04664951177,-0.141510488234,0.141510488234,0.0976792772899,0.566886457649,WAIT
session_2026-08-12_17-30-32_5f1af7df,8,16,872,0.403,4.27904,94,37,1.02333597501,-0.0457806364997,1.78656668415e+12,0.999991319482,1,0.560157893953,0.699742729474,1,0.00416666666667,15,6,9,0.780078946977,0.0892606352043,-0.0485296445847,121,1.01477866147,4.24012608903,-0.0389139109702,0.0389139109702,-0.00961573361452,0.765217421038,PROVISIONAL
session_2026-08-12_17-30-32_5f1af7df,8,17,877,0.443,4.3392,21,6,1.02333597501,-0.413135498184,1.7865666827e+12,0.999965278381,1,0.80479571998,0.613748797288,1,0.00833333333333,15,5,10,0.90239785999,0.122042389872,-0.0461819380088,122,1.01477866147,4.66641370361,0.327213703609,0.327213703609,-0.373395641618,0.817479352166,PROVISIONAL
session_2026-08-12_17-30-32_5f1af7df,8,18,878,0.462,4.44416,27,7,1.02333597501,-0.512856038601,1.78656667688e+12,0.999965278381,1,0.80479571998,0.646520820554,1,0.00833333333333,15,5,10,0.90239785999,0.109037469064,-0.0561194778985,119,1.01477866147,4.85944512983,0.415285129834,0.415285129834,-0.471404607732,0.829720097345,PROVISIONAL
session_2026-08-12_17-30-32_5f1af7df,8,19,883,0.482,4.30336,3,1,1.02333597501,-0.881860269285,1.78656667717e+12,0.999965278381,1,0.932939343137,0.705816326472,1,0.00833333333333,15,4,11,0.966469671568,0.0871000590352,-0.112131384197,117,1.01477866147,5.02972917072,0.726369170723,0.726369170723,-0.83850055492,0.88746981575,PROVISIONAL
session_2026-08-12_17-30-32_5f1af7df,8,20,880,0.521,5.76512,1,1,1.02333597501,0.145293824777,1.78656676651e+12,0.999921878052,1,0.983082500024,0.434415147524,1,0.0125,15,3,12,0.991541250012,0.208438660245,-0.112833321922,114,1.01477866147,5.45999888871,-0.305121111291,0.305121111291,0.192287789369,0.784191759866,PROVISIONAL
session_2026-08-12_17-30-32_5f1af7df,9,16,918,0.423,4.50816,1,1,1.02333597501,-0.0886929485407,1.78656915579e+12,0.986172874036,1,0.80479571998,0.406873806781,1,0.166874869954,15,5,10,0.90239785999,0.224813049666,-0.1145255482,123,1.01477866147,4.44388771592,-0.0642722840837,0.0642722840837,-0.0502532641158,0.725447956842,PROVISIONAL
session_2026-08-12_17-30-32_5f1af7df,9,19,909,0.482,5.14304,1,1,1.02333597501,-0.0891091674452,1.78656672635e+12,0.999921878052,1,0.560157893953,0.537327559097,1,0.0125,15,6,9,0.780078946977,0.155286847685,-0.124881694115,118,1.01477866147,5.06351533135,-0.0795246686483,0.0795246686483,-0.0453570254663,0.709592991864,PROVISIONAL
session_2026-08-12_17-30-32_5f1af7df,12,22,1275,0.55,6.30528,1,1,1.02333597501,0.610448555971,1.78656673289e+12,0.999783009657,1,0.95216088661,0.387717259487,0.807692307692,0.0208333333333,13,3,10,0.976080443305,0.236869729415,-0.103595105897,75,1.01477866147,5.54361516643,-0.761664833572,0.761664833572,0.658069727675,0.729602127536,PROVISIONAL
session_2026-08-12_17-30-32_5f1af7df,13,22,1303,0.55,5.95712,1,1,1.02333597501,0.324918268898,1.78656673262e+12,0.990591415327,1,0.95216088661,0.387594596769,0.769230769231,0.1375,13,3,10,0.976080443305,0.236948834822,-0.148979314401,73,1.01477866147,5.43612496556,-0.520995034443,0.520995034443,0.372015720042,0.723513699341,PROVISIONAL
session_2026-08-12_17-30-32_5f1af7df,14,38,1430,0.972,11.38944,1,1,1.02333597501,-5.00040330761,1.78656911658e+12,0.0793388167414,0.25,0.636619772368,1,0.25,2.25123422939,1,0,1,0.818309886184,0,-0.520500122413,1,1.01477866147,15.7322884629,4.34284846285,4.34284846285,-4.86334858526,0.411843563692,WAIT
session_2026-08-12_17-30-32_5f1af7df,17,11,1755,0.296,3.01824,1,1,1.02333597501,0.0620360616416,1.78656907846e+12,0.765124270011,0.5,0,0.387021388489,1,0.731733577047,2,1,1,0.5,0.237318830017,-0.0415877520602,23,1.01477866147,2.88989589445,-0.128344105553,0.128344105553,0.0867563534931,3.44256145854e-05,WAIT
session_2026-08-12_17-30-32_5f1af7df,18,11,1851,0.276,2.6496,1,1,1.02333597501,-0.159862434707,1.78656907767e+12,0.642824404084,0.5,0,0.690609859523,1,0.940089017653,2,1,1,0.5,0.0925450543449,0.0245925345817,23,1.01477866147,2.81056175543,0.160961755431,0.160961755431,-0.136369220849,3.96216501007e-05,WAIT
session_2026-08-12_17-30-32_5f1af7df,18,39,1882,0.982,11.77856,1,1,1.02333597501,-2.68775214073,1.78656911145e+12,0.331829604739,0.75,0.424413181578,0.0412260117671,0.5,1.48535092187,3,2,1,0.712206590789,0.797171467069,0.0333188985313,6,1.01477866147,14.3786612193,2.60010121932,2.60010121932,-2.56678232079,0.233719663849,WAIT
session_2026-08-12_17-30-32_5f1af7df,20,39,2076,0.982,12.64128,1,1,1.02333597501,-1.43926125053,1.78656911008e+12,0.417234901524,0.75,0.424413181578,0.0897348027501,0.916666666667,1.32219960882,3,2,1,0.712206590789,0.60272414866,0.146754373923,11,1.01477866147,14.1095516878,1.46827168784,1.46827168784,-1.32151731392,0.328868169293,WAIT
session_2026-08-12_17-30-32_5f1af7df,21,38,2155,0.972,12.288,1,1,1.02333597501,-1.27446400729,1.78656907346e+12,0.466498721183,0.75,0.424413181578,0.141941468111,1,1.23490890352,3,2,1,0.712206590789,0.488085125689,0.21120370856,14,1.01477866147,13.6602560313,1.37225603131,1.37225603131,-1.16105232275,0.385694996491,WAIT
session_2026-08-12_17-30-32_5f1af7df,21,39,2129,0.982,12.1856,3,1,1.02333597501,-1.86121059649,1.7865690706e+12,0.39646258279,0.75,0.424413181578,0.0964484128435,0.916666666667,1.36027468631,3,2,1,0.712206590789,0.584686748877,0.155993115485,12,1.01477866147,14.085341837,1.89974183696,1.89974183696,-1.74374872147,0.33327759239,WAIT
session_2026-08-12_17-30-32_5f1af7df,22,23,2289,0.59,4.85376,1,1,1.02333597501,-0.0762476888494,1.78656673628e+12,0.986070153045,1,0.339530545263,0.892208787317,0.55,0.167497927019,5,3,2,0.669765272631,0.0285137768231,0.0641924038404,63,1.01477866147,4.95297451034,0.0992145103418,0.0992145103418,-0.0350221065014,0.651405767748,WAIT
session_2026-08-12_17-30-32_5f1af7df,25,20,2525,0.501,4.10112,2,1,1.02333597501,-0.199283897579,1.78656673762e+12,0.891048960667,0.75,0.933708999472,0.842665325334,0.833333333333,0.480324687639,3,0,3,0.966854499736,0.042796351039,-0.0490740501249,42,1.01477866147,4.21536912159,0.114249121589,0.114249121589,-0.163323171714,0.858876466593,PROVISIONAL
session_2026-08-12_17-30-32_5f1af7df,26,39,2658,0.982,11.40736,1,1,1.02333597501,-3.984842661,1.78656680917e+12,0.137299545322,0.75,0.424413181578,0.621340999929,0.5,1.99278211442,3,1,2,0.712206590789,0.118968808385,-0.166156948172,6,1.01477866147,15.0973334352,3.68997343521,3.68997343521,-3.85613038338,0.447262604417,WAIT
session_2026-08-12_17-30-32_5f1af7df,29,18,2990,0.472,4.21888,1,1,1.02333597501,-0.381734288143,1.78656674066e+12,0.783840010872,1,0,0.263464813603,0.6875,0.697925994963,4,2,2,0.5,0.333458863658,0.0118089375176,14,1.01477866147,4.57395208826,0.35507208826,0.35507208826,-0.343263150742,3.23907323819e-05,WAIT
session_2026-08-12_17-30-32_5f1af7df,30,18,3044,0.462,4.00896,1,1,1.02333597501,-0.599468085959,1.78656674122e+12,0.71612713177,0.5,0,0.162315230388,1,0.817187334024,2,1,1,0.5,0.454553741976,-0.0666284760832,9,1.01477866147,4.50326313214,0.494303132138,0.494303132138,-0.560931608221,2.66044384647e-05,WAIT
session_2026-08-14_16-45-40_807d2a20,8,15,864,0.394,4.23552,12,2,1.01721147445,0.0424111687208,1.7867396086e+12,0.999965278381,1,0.560157893953,0.674125134438,1,0.00833333333333,15,6,9,0.780078946977,0.0985848814746,-0.0295007706609,123,1.02333597501,4.18885423412,-0.0466657658818,0.0466657658818,0.017164995221,0.757103525939,PROVISIONAL
session_2026-08-14_16-45-40_807d2a20,8,16,869,0.413,4.38528,16,4,1.01721147445,-0.011639311829,1.7867396075e+12,1,1,0.80479571998,0.683018979038,1,0,15,5,10,0.90239785999,0.0953081580101,-0.0272161469434,125,1.02333597501,4.3961764553,0.0108964552956,0.0108964552956,-0.038112602239,0.842845791742,PROVISIONAL
session_2026-08-14_16-45-40_807d2a20,8,17,872,0.433,4.4544,5,2,1.01721147445,-0.155296687516,1.78673964736e+12,0.999991319482,1,0.932939343137,0.631775376666,1,0.00416666666667,15,4,11,0.966469671568,0.11480534117,-0.0317882021327,125,1.02333597501,4.60566288124,0.151262881236,0.151262881236,-0.183051083368,0.859813109421,PROVISIONAL
session_2026-08-14_16-45-40_807d2a20,8,18,883,0.452,5.00224,2,2,1.01721147445,0.171912109294,1.78673963424e+12,0.999965278381,1,0.932939343137,0.642185968588,1,0.00833333333333,15,4,11,0.966469671568,0.110719336635,-0.0843809006946,126,1.02333597501,4.7750297782,-0.2272102218,0.2272102218,0.142829321105,0.863834371034,PROVISIONAL
session_2026-08-14_16-45-40_807d2a20,8,19,892,0.482,5.31456,2,1,1.01721147445,0.14243844367,1.78673964622e+12,0.999574743225,1,0.932939343137,0.731053531756,1,0.0291666666667,15,4,11,0.966469671568,0.0783171477644,-0.118161007725,121,1.02333597501,5.08510123286,-0.229458767137,0.229458767137,0.111297759412,0.896372729894,PROVISIONAL
session_2026-08-14_16-45-40_807d2a20,8,20,887,0.511,5.53856,2,1,1.01721147445,0.0506712409864,1.78673963338e+12,0.999574743225,1,0.983082500024,0.487751477077,1,0.0291666666667,15,3,12,0.991541250012,0.179487317784,-0.135620606792,116,1.02333597501,5.38531003054,-0.153249969465,0.153249969465,0.017629362673,0.810532328479,PROVISIONAL
session_2026-08-14_16-45-40_807d2a20,8,21,887,0.531,5.71136,3,2,1.01721147445,-0.00985792343957,1.78673963283e+12,0.999687548823,1,0.932939343137,0.350801889082,1,0.025,15,4,11,0.966469671568,0.261883408358,-0.189193247933,109,1.02333597501,5.56647139896,-0.144888601039,0.144888601039,-0.044304646894,0.726749919436,PROVISIONAL
session_2026-08-14_16-45-40_807d2a20,9,21,904,0.531,5.75232,2,2,1.01721147445,-0.00705383954685,1.78673963255e+12,0.999297122134,1,0.560157893953,0.257459467046,1,0.0375,15,6,9,0.780078946977,0.3392232452,-0.191276472679,109,1.02333597501,5.60277382223,-0.149546177773,0.149546177773,-0.0417302949059,0.575011041558,WAIT
session_2026-08-14_16-45-40_807d2a20,21,33,2187,0.845,9.3952,1,1,1.01721147445,0.406962088354,1.78673792856e+12,0.972334346726,1,0.517379878496,0.201294986071,0.71875,0.236877840059,8,5,3,0.758689939248,0.400745963598,0.0893939850417,58,1.02333597501,9.13174893083,-0.263451069173,0.263451069173,0.352845054214,0.49784818033,WAIT
session_2026-08-14_16-45-40_807d2a20,21,35,2150,0.894,10.46272,1,1,1.01721147445,0.0333188985313,1.78673794459e+12,0.901818486284,1,0.291026181654,0.127011539501,0.75,0.454625150842,7,3,4,0.645513090827,0.515869333609,-0.273354515892,41,1.02333597501,10.2188406795,-0.243879320518,0.243879320518,-0.0294751953742,0.36858103296,WAIT
session_2026-08-14_16-45-40_807d2a20,22,32,2277,0.815,8.13056,1,1,1.01721147445,-0.138985578409,1.78673794605e+12,0.997191451373,1,0.517379878496,0.22394033753,0.6875,0.075,8,5,3,0.758689939248,0.374093903229,0.127811061883,58,1.02333597501,8.44714651955,0.316586519553,0.316586519553,-0.18877545767,0.511839228213,WAIT
session_2026-08-14_16-45-40_807d2a20,23,34,2336,0.854,9.792,1,1,1.01721147445,0.490668141619,1.78673793942e+12,0.934176134425,1,0.291026181654,0.106171593216,0.75,0.369026497091,7,3,4,0.645513090827,0.560674672449,-0.203727256733,48,1.02333597501,9.15360673451,-0.63839326549,0.63839326549,0.434666008757,0.351950467269,WAIT
session_2026-08-14_16-45-40_807d2a20,24,33,2409,0.845,9.76896,1,1,1.01721147445,0.6279412648,1.78673792737e+12,0.945434081823,1,0,0.113697014759,0.6875,0.334995854037,8,4,4,0.5,0.543554533498,-0.0506192063389,49,1.02333597501,9.14543643685,-0.623523563146,0.623523563146,0.572904356807,2.61680719836e-05,WAIT
session_2026-08-14_16-45-40_807d2a20,25,33,2577,0.845,9.22112,1,1,1.01721147445,-0.246400310093,1.78673792661e+12,0.984282810786,1,0,0.134606437561,0.6875,0.178000078027,8,4,4,0.5,0.501350008892,-0.0110435213835,42,1.02333597501,9.51347952104,0.292359521045,0.292359521045,-0.303403042428,2.76196233667e-05,WAIT
session_2026-08-14_23-34-20_807d2a20,8,15,869,0.394,4.24192,530,94,1.02308385382,0.016245365233,1.78676129224e+12,1,1,0.202610302068,0.681006529666,1,0,15,7,8,0.601305151034,0.0960458461323,-0.0385007910052,128,1.01721147445,4.16291897503,-0.0790010249676,0.0790010249676,0.0405002339624,0.567848167481,WAIT
session_2026-08-14_23-34-20_807d2a20,8,16,870,0.403,4.34944,1539,137,1.02308385382,0.0290235251888,1.78676128811e+12,1,1,0.202610302068,0.673780463196,1,0,15,7,8,0.601305151034,0.0987127358476,-0.0391397826603,129,1.01721147445,4.25647801655,-0.0929619834478,0.0929619834478,0.0538222007875,0.566120072683,WAIT
session_2026-08-14_23-34-20_807d2a20,8,17,876,0.433,4.4416,12,2,1.02308385382,-0.202193517284,1.78676128779e+12,0.999965278381,1,0.80479571998,0.669803668863,1,0.00833333333333,15,5,10,0.90239785999,0.100192660272,-0.0293806462196,129,1.01721147445,4.58775804979,0.146158049787,0.146158049787,-0.175538696006,0.838149733995,PROVISIONAL
session_2026-08-14_23-34-20_807d2a20,8,18,870,0.452,4.36224,1,1,1.02308385382,-0.470120512184,1.78676230559e+12,0.999921878052,1,0.932939343137,0.752855507181,1,0.0125,15,4,11,0.966469671568,0.0709704897822,-0.0437862319311,130,1.01721147445,4.7608371069,0.3985971069,0.3985971069,-0.442383338831,0.903975360001,TRUST
session_2026-08-15_00-53-18_807d2a20,8,15,870,0.394,4.26368,68,13,1.02369030543,0.033880054802,1.78676604186e+12,0.999991319482,1,0.560157893953,0.699800407361,1,0.00416666666667,15,6,9,0.780078946977,0.0892400292345,-0.0449297995871,130,1.02308385382,4.18236433996,-0.0813156600439,0.0813156600439,0.0363858604568,0.765235441875,PROVISIONAL
session_2026-08-15_00-53-18_807d2a20,8,16,871,0.403,4.3648,211,20,1.02369030543,0.0401431700618,1.78676600304e+12,1,1,0.560157893953,0.690513502138,1,0,15,6,9,0.780078946977,0.0925799380444,-0.0462252050449,131,1.02308385382,4.2758696244,-0.0889303755983,0.0889303755983,0.0427051705534,0.762321021534,PROVISIONAL
session_2026-08-17_10-05-54_0cab1f14,8,11,874,0.296,3.10016,2,1,1.00995164208,-0.085195905381,1.78697314884e+12,0.999965278381,1,0.932939343137,0.792856785712,1,0.00833333333333,15,4,11,0.966469671568,0.0580281679375,-0.0478623480023,77,1.02369030543,3.18082487207,0.0806648720675,0.0806648720675,-0.12852722007,0.917451326831,TRUST
session_2026-08-17_10-05-54_0cab1f14,8,12,869,0.305,3.21664,20,3,1.00995164208,-0.0534430432832,1.78697314755e+12,0.999965278381,1,0.932939343137,0.85500385218,1,0.00833333333333,15,4,11,0.966469671568,0.0391623261454,-0.0415228544181,83,1.02369030543,3.27304407124,0.0564040712369,0.0564040712369,-0.0979269256549,0.937447251125,TRUST
session_2026-08-17_10-05-54_0cab1f14,8,13,871,0.325,3.43552,8,3,1.00995164208,-0.0369310031369,1.78697285727e+12,0.995012479193,1,0.560157893953,0.747827375778,1,0.1,15,6,9,0.780078946977,0.0726457771719,-0.0193173165354,93,1.02369030543,3.50037043867,0.0648504386719,0.0648504386719,-0.0841677552073,0.779330616687,PROVISIONAL
session_2026-08-17_10-05-54_0cab1f14,8,14,867,0.374,3.89376,41,9,1.00995164208,-0.0709945285358,1.78697231545e+12,1,1,0.202610302068,0.677052432694,1,0,15,7,8,0.601305151034,0.0975016401203,-0.00628299656641,107,1.02369030543,4.01240523082,0.118645230822,0.118645230822,-0.124928227389,0.566904187324,WAIT
session_2026-08-17_10-05-54_0cab1f14,8,15,867,0.394,4.17792,161,31,1.00995164208,0.00973461962573,1.78697222715e+12,1,1,0.202610302068,0.671784342648,1,0,15,7,8,0.601305151034,0.0994544771607,-0.0300872233673,111,1.02369030543,4.19479918438,0.0168791843846,0.0168791843846,-0.0469664077518,0.56564037358,WAIT
session_2026-08-17_10-05-54_0cab1f14,8,16,869,0.413,4.3392,366,58,1.00995164208,-0.0263385243109,1.7869722248e+12,1,1,0.80479571998,0.721145644959,1,0,15,5,10,0.90239785999,0.0817285394983,-0.0180568197399,111,1.02369030543,4.40686738366,0.0676673836606,0.0676673836606,-0.0857242034005,0.856028420694,PROVISIONAL
session_2026-08-17_10-05-54_0cab1f14,8,17,871,0.433,4.60416,106,39,1.00995164208,0.0292609725418,1.78697222535e+12,1,1,0.932939343137,0.690455160964,1,0,15,4,11,0.966469671568,0.0926010613239,-0.0253119694167,111,1.02369030543,4.61182072841,0.00766072841208,0.00766072841208,-0.0329726978287,0.881912293784,PROVISIONAL
session_2026-08-17_10-05-54_0cab1f14,8,18,874,0.462,4.9152,92,29,1.00995164208,0.0312786941828,1.78697225124e+12,0.999991319482,1,0.983082500024,0.69034732673,1,0.00416666666667,15,3,12,0.991541250012,0.092640108992,-0.0552347292939,107,1.02369030543,4.89512396603,-0.0200760339655,0.0200760339655,-0.0351586953285,0.89516199704,PROVISIONAL
session_2026-08-17_10-05-54_0cab1f14,8,19,879,0.492,5.25952,64,25,1.00995164208,0.0414506908841,1.78697223835e+12,0.999965278381,1,0.932939343137,0.537233405119,1,0.00833333333333,15,4,11,0.966469671568,0.155330658125,-0.147230058597,99,1.02369030543,5.14182215165,-0.117697848349,0.117697848349,-0.0295322102477,0.820896210294,PROVISIONAL
session_2026-08-17_10-05-54_0cab1f14,8,20,882,0.501,5.45664,102,25,1.00995164208,0.132029945809,1.7869722378e+12,0.988804461202,1,0.932939343137,0.52706321596,1,0.150057859211,15,4,11,0.966469671568,0.160108695813,-0.166808182439,97,1.02369030543,5.23023407735,-0.226405922646,0.226405922646,0.0595977402068,0.815117802466,PROVISIONAL
session_2026-08-17_10-05-54_0cab1f14,8,21,881,0.531,5.71392,50,13,1.00995164208,0.0488469982514,1.78697238535e+12,0.999687548823,1,0.932939343137,0.451935224282,1,0.025,15,4,11,0.966469671568,0.198554104633,-0.153677118647,89,1.02369030543,5.58845950433,-0.125460495669,0.125460495669,-0.0282166229782,0.781299669272,PROVISIONAL
session_2026-08-17_10-05-54_0cab1f14,8,22,876,0.55,5.84192,17,7,1.00995164208,-0.0354856586591,1.78697249814e+12,0.951023016902,1,0.932939343137,0.352190121829,1,0.316913281163,15,4,11,0.966469671568,0.260896032591,-0.135828793105,73,1.02369030543,5.82152890913,-0.0203910908709,0.0203910908709,-0.115437702234,0.722401906892,PROVISIONAL
